3, 0.416309033333
17, 0.628226233333
5, 0.646323391667
16, 0.758741666667
3, 0.546039733333
16, 0.6367823
17, 0.721299266667
5, 2.35238508333
3, 0.514411691667
17, 0.67911525
16, 0.707551433333
5, 2.30861565833
3, 0.6027351
16, 0.628479033333
17, 0.815386516667
5, 2.36813240833
3, 0.508756466667
5, 0.637245116667
16, 0.657914866667
17, 0.761825716667
3, 0.637903616667
5, 0.680647341667
16, 0.775406366667
17, 0.818442
3, 0.503085116667
5, 0.620866433333
16, 0.663810566667
17, 0.674493116667
3, 0.523739091667
5, 0.631710808333
17, 0.737639866667
16, 0.830102533333
3, 0.470736166667
5, 0.610060033333
17, 0.67010295
16, 0.733268133333
3, 0.4335094
5, 0.658047858333
17, 0.6897463
16, 0.843916
3, 0.31550865
5, 0.644543508333
16, 0.650492633333
17, 0.762912516667
3, 0.265690508333
5, 0.669207983333
16, 0.688718466667
17, 0.8307188
3, 0.25164825
16, 0.6018769
5, 0.630201266667
17, 0.912676333333
3, 0.290008058333
5, 0.663873908333
16, 0.782914266667
17, 0.796282583333
5, 0.299191716667
3, 0.37218425
16, 0.573693133333
17, 0.760246216667
3, 0.228693008333
5, 0.36261855
16, 0.429928733333
17, 0.842050016667
5, 0.316817208333
16, 0.508516466667
3, 0.663017708333
17, 0.699185716667
5, 0.356278016667
16, 0.3812378
3, 0.541994008333
17, 0.791360716667
5, 0.305958466667
3, 0.58941935
16, 0.624920866667
17, 0.694952533333
3, 0.1831067
5, 0.327954641667
16, 0.560129566667
17, 0.867768483333
3, 0.213090283333
5, 0.3026905
16, 0.6272408
17, 0.782620466667
3, 0.195362941667
5, 0.345098825
16, 0.515277566667
17, 0.913003
3, 0.1736957
5, 0.341241233333
16, 0.5328665
17, 0.730817283333
3, 0.207170008333
5, 0.33851145
16, 0.5453211
17, 0.747882916667
3, 0.198489008333
5, 0.307726175
16, 0.4457858
17, 0.591969733333
3, 0.319064158333
5, 0.322654783333
16, 0.494676466667
17, 0.603595183333
3, 0.257164516667
5, 0.326029316667
16, 0.417043
17, 0.788444216667
3, 0.261849591667
5, 0.331988041667
16, 0.4931234
17, 0.79348585
3, 0.158095983333
5, 0.309549975
16, 0.415379766667
17, 0.76865165
3, 0.25108925
5, 0.357175916667
16, 0.508597266667
17, 0.554522333333
3, 0.212382283333
5, 0.339780433333
16, 0.419486566667
17, 0.591782916667
3, 0.212900225
5, 0.3594147
17, 0.509468216667
16, 0.544470466667
3, 0.192468983333
5, 0.295124641667
16, 0.5449454
17, 0.558507766667
5, 0.345564383333
17, 0.557481366667
16, 0.610806
3, 0.937571925
5, 0.3675337
16, 0.5004504
17, 0.664220583333
3, 0.912347241667
5, 0.37718065
16, 0.488961433333
17, 0.61798195
3, 5.726115625
5, 0.328143908333
16, 0.4318735
17, 0.630386666667
3, 5.07589109167
5, 0.308367008333
16, 0.488378566667
17, 0.578644966667
3, 5.23546521667
5, 0.297859691667
16, 0.413405833333
3, 0.431168641667
17, 0.623600016667
5, 0.310545166667
3, 0.475456341667
16, 0.538283633333
17, 0.610121116667
5, 0.263973208333
16, 0.458236866667
17, 0.596865366667
3, 30.44875675
5, 0.279779108333
16, 0.522860633333
17, 0.708313216667
3, 63.8221329
5, 0.286406808333
16, 0.406175133333
17, 0.744540633333
3, 97.0716002917
5, 0.285885108333
16, 0.543480033333
17, 0.753750333333
3, 100.502569633
5, 0.275088758333
16, 0.505776966667
17, 0.621834616667
3, 100.606096083
5, 0.254778908333
16, 0.5412095
17, 0.5727066
3, 100.735544808
5, 0.289703558333
16, 0.411856066667
17, 0.783374833333
3, 100.5846434
5, 0.380285591667
16, 0.5095572
17, 0.761568033333
3, 100.5868597
5, 0.3841393
16, 0.456718833333
17, 0.770969933333
3, 100.650722992
5, 0.366798916667
17, 0.518271316667
16, 0.528967133333
3, 100.831978958
5, 0.279912825
16, 0.396165166667
17, 0.5409341
3, 100.858773083
5, 0.2605883
16, 0.471028466667
17, 0.509199066667
3, 100.840867617
5, 0.264711025
16, 0.396852666667
17, 0.539599733333
3, 100.822367025
5, 0.268968358333
16, 0.4810882
17, 0.696028166667
3, 100.782350092
5, 0.288832875
16, 0.3933379
17, 0.741852316667
3, 100.836208292
5, 0.265037291667
